RES_ID,RESPONSE,LABEL,RESPONSE_CLN,RESPONSE_CLN2,count_word,count_word_cln,count_word_cln2,avg_word_length,avg_word_length_cln,is_sumbang,is_kerja,is_upaya,is_memilih,is_pabrik,is_membantu,is_orang,is_pekerja,is_produksi,is_menyumbang,is_beretika,is_layak,is_pakaian,is_konsumen,is_pahala,is_kondisi,is_membutuhkan,is_karena,count_stopwords,count_topwords,RESPOND_USED
TRB253,"karena sebelum sebuah kaos diberikan kepada konsumen, layar menampilkan gambar yang mengejutkan tentang kondisi kerja di sebuah pabrik pakaian.",0,kaos konsumen layar menampilkan gambar mengejutkan kondisi kerja pabrik pakaian,karena sebelum sebuah kaos diberikan kepada konsumen layar menampilkan gambar yang mengejutkan tentang kondisi kerja sebuah pabrik pakaian,19,10,18,6.578947368421052,7.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,9,3,karena sebelum sebuah kaos diberikan kepada konsumen layar menampilkan gambar yang mengejutkan tentang kondisi kerja
TRB254,karena uangnya pun lebih bermanfat untuk membeli kebutuhan hidup.di bandingkan menyumbang pakeaian.,1,uangnya bermanfat membeli kebutuhan hidup bandingkan menyumbang pakeaian,karena uangnya lebih bermanfat untuk membeli kebutuhan hidup bandingkan menyumbang pakeaian,12,8,11,7.333333333333333,8.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,karena uangnya lebih bermanfat untuk membeli kebutuhan hidup bandingkan menyumbang pakeaian 0 0 0 0
TRB255,"Sebagai bagian dari eksperiman, sebuah mesin penjual di Berlin menawarkan kaus putih seharga 2 Euro (atau sekitar Rp30.000). Sebelum sebuah kaus diberikan kepada konsumen, layar menampilkan gambar yang mengejutkan tentang kondisi kerja di sebuah pabrik pakaian. Setelahnya, konsumen diberi pilihan apakah akan melanjutkan pembelian atau menyumbangkan 2 Euro tersebut sebagai upaya untuk membuat produksi pakaian menjadi lebih beretika. Sembilan dari sepuluh konsumen memilih untuk menyumbang. Menurutmu, mengapa kebanyakan orang memilih untuk menyumbang? karna dari pada tidak terpakai dan menjadi sampah mendingan dikasih kepada orang yang membutuhkan dengan cara disumbangkan",0,eksperiman mesin penjual berlin menawarkan kaus putih seharga euro kaus konsumen layar menampilkan gambar mengejutkan kondisi kerja pabrik pakaian setelahnya konsumen pilihan melanjutkan pembelian menyumbangkan euro upaya produksi pakaian beretika sembilan sepuluh konsumen memilih menyumbang menurutmu kebanyakan orang memilih menyumbang terpakai sampah mendingan dikasih orang membutuhkan disumbangkan,sebagai bagian dari eksperiman sebuah mesin penjual berlin menawarkan kaus putih seharga euro atau sekitar sebelum sebuah kaus diberikan kepada konsumen layar menampilkan gambar yang mengejutkan tentang kondisi kerja sebuah pabrik pakaian setelahnya konsumen diberi pilihan apakah akan melanjutkan pembelian atau menyumbangkan euro tersebut sebagai upaya untuk membuat produksi pakaian menjadi lebih beretika sembilan dari sepuluh konsumen memilih untuk menyumbang menurutmu mengapa kebanyakan orang memilih untuk menyumbang karna dari pada tidak terpakai menjadi sampah mendingan dikasih kepada orang yang membutuhkan dengan cara disumbangkan,89,47,83,6.617977528089888,7.595744680851064,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,38,13,sebagai bagian dari eksperiman sebuah mesin penjual berlin menawarkan kaus putih seharga euro atau sekitar
TRB256,karena lebih baik menyumbang dari pada beli,0,menyumbang beli,karena lebih baik menyumbang dari pada beli,7,2,7,5.285714285714286,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,karena lebih baik menyumbang dari pada beli 0 0 0 0 0 0 0 0
TRB257,"Menyumbang merupakan perbuatan baik, lebih baik memberi dari pada menerima",0,menyumbang perbuatan menerima,menyumbang merupakan perbuatan baik lebih baik memberi dari pada menerima,10,3,10,6.5,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,menyumbang merupakan perbuatan baik lebih baik memberi dari pada menerima 0 0 0 0 0
TRB258,karena kondisi kerja dari sebuah pabrik sangat tidak menjamin untuk melakukan produktifitas,1,kondisi kerja pabrik menjamin produktifitas,karena kondisi kerja dari sebuah pabrik sangat tidak menjamin untuk melakukan produktifitas,12,5,12,6.666666666666667,7.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7,3,karena kondisi kerja dari sebuah pabrik sangat tidak menjamin untuk melakukan produktifitas 0 0 0
TRB259,karena mengurangi produksi pembuatan pakaian.,1,mengurangi produksi pembuatan pakaian,karena mengurangi produksi pembuatan pakaian,5,4,5,8.2,8.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,karena mengurangi produksi pembuatan pakaian 0 0 0 0 0 0 0 0 0 0
TRB260,karena upaya untuk membuat produksi pakaian menjadi lebih beretika,1,upaya produksi pakaian beretika,karena upaya untuk membuat produksi pakaian menjadi lebih beretika,9,4,9,6.444444444444445,7.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5,4,karena upaya untuk membuat produksi pakaian menjadi lebih beretika 0 0 0 0 0 0
TRB261,karna dengan menyumbang konsumen bisa membeli barang baru atau di belanjakannya,0,menyumbang konsumen membeli barang belanjakannya,karna dengan menyumbang konsumen bisa membeli barang baru atau belanjakannya,11,5,10,6.2727272727272725,8.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6,2,karna dengan menyumbang konsumen bisa membeli barang baru atau belanjakannya 0 0 0 0 0
TRB262,Kareana kekurangan-kekurangan pabrik yang mengejutkan untuk bahan-bahan pakaian yang akan melanjutkan pembelian.,1,kareana kekurangan kekurangan pabrik mengejutkan bahan bahan pakaian melanjutkan pembelian,kareana kekurangan kekurangan pabrik yang mengejutkan untuk bahan bahan pakaian yang akan melanjutkan pembelian,12,10,14,8.416666666666666,8.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,kareana kekurangan kekurangan pabrik yang mengejutkan untuk bahan bahan pakaian yang akan melanjutkan pembelian 0
TRB263,Karena banyak orang yang tidak suka,0,orang suka,karena banyak orang yang tidak suka,6,2,6,5.0,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,karena banyak orang yang tidak suka 0 0 0 0 0 0 0 0 0
TRB264,karena'pakaianawetlebihmahal.,0,pakaianawetlebihmahal,karena pakaianawetlebihmahal,1,1,2,29.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,karena pakaianawetlebihmahal 0 0 0 0 0 0 0 0 0 0 0 0 0
TRB265,KARNA MENYUMBANG KITA BISA MENGAMALKAN KARNA DAPET PAHALA,1,menyumbang mengamalkan dapet pahala,karna menyumbang kita bisa mengamalkan karna dapet pahala,8,4,8,6.25,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,2,karna menyumbang kita bisa mengamalkan karna dapet pahala 0 0 0 0 0 0 0
TRB266,Karena untuk pakaian yang tidak dipakai bisa disumbangkan bagi yang membutuhkan karena lebih beretika.,1,pakaian dipakai disumbangkan membutuhkan beretika,karena untuk pakaian yang tidak dipakai bisa disumbangkan bagi yang membutuhkan karena lebih beretika,14,5,14,6.357142857142857,9.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,9,2,karena untuk pakaian yang tidak dipakai bisa disumbangkan bagi yang membutuhkan karena lebih beretika 0
TRB267,karena dengan menyumbang produsen akan mengondisikan kerja disebuah pabrik,0,menyumbang produsen mengondisikan kerja disebuah pabrik,karena dengan menyumbang produsen akan mengondisikan kerja disebuah pabrik,9,6,9,7.333333333333333,8.333333333333334,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,karena dengan menyumbang produsen akan mengondisikan kerja disebuah pabrik 0 0 0 0 0 0
TRB268,"karena,mereka ingin ada produk pakaian yang lebih beretika.",1,produk pakaian beretika,karena mereka ingin produk pakaian yang lebih beretika,8,3,8,6.5,7.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,1,karena mereka ingin produk pakaian yang lebih beretika 0 0 0 0 0 0 0
TRB269,karena pembeli ingin menyejahterakan para pekerja dan melindungi lingkungan dari polusi,1,pembeli menyejahterakan pekerja melindungi lingkungan polusi,karena pembeli ingin menyejahterakan para pekerja melindungi lingkungan dari polusi,11,6,10,7.0,9.166666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,karena pembeli ingin menyejahterakan para pekerja melindungi lingkungan dari polusi 0 0 0 0 0
TRB270,karena dengan menyumbangkannya dapat membantu untuk upaya produksi pakaian menjadi lebih beretika,1,menyumbangkannya membantu upaya produksi pakaian beretika,karena dengan menyumbangkannya dapat membantu untuk upaya produksi pakaian menjadi lebih beretika,12,6,12,7.166666666666667,8.666666666666666,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,6,5,karena dengan menyumbangkannya dapat membantu untuk upaya produksi pakaian menjadi lebih beretika 0 0 0
TRB271,karena menyumbang mendapatkan amal ibadah,1,menyumbang amal ibadah,karena menyumbang mendapatkan amal ibadah,5,3,5,7.4,6.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,karena menyumbang mendapatkan amal ibadah 0 0 0 0 0 0 0 0 0 0
TRB272,karena baju lama bisa digunakan kembali tidak harus dibuang ke tempat sampah kita bisa memberikan kepada orang yang tidak mampu,0,baju dibuang sampah orang,karena baju lama bisa digunakan kembali tidak harus dibuang tempat sampah kita bisa memberikan kepada orang yang tidak mampu,20,4,19,5.4,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16,1,karena baju lama bisa digunakan kembali tidak harus dibuang tempat sampah kita bisa memberikan kepada
TRB273,karena lebih mudah,0,mudah,karena lebih mudah,3,1,3,5.333333333333333,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,karena lebih mudah 0 0 0 0 0 0 0 0 0 0 0 0
TRB274,karena orang yang diluar sana banyak membutuhkan sumbangan,1,orang diluar membutuhkan sumbangan,karena orang yang diluar sana banyak membutuhkan sumbangan,8,4,8,6.375,7.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,2,karena orang yang diluar sana banyak membutuhkan sumbangan 0 0 0 0 0 0 0
TRB275,"gar pakaian yang sudah tidak terpakai tidak hanya dibuang, tetapi masih bisa dimaanfaatkan untuk dipakai orang lain",0,gar pakaian terpakai dibuang dimaanfaatkan dipakai orang,pakaian yang sudah tidak terpakai tidak hanya dibuang tetapi masih bisa dimaanfaatkan untuk dipakai orang lain,17,7,16,5.823529411764706,7.142857142857143,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,2,pakaian yang sudah tidak terpakai tidak hanya dibuang tetapi masih bisa dimaanfaatkan untuk dipakai orang
TRB276,Agar pakaian yang kita pakai semua beretika dan nyaman dipakai,1,pakaian pakai beretika nyaman dipakai,agar pakaian yang kita pakai semua beretika nyaman dipakai,10,5,9,5.3,6.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2,agar pakaian yang kita pakai semua beretika nyaman dipakai 0 0 0 0 0 0
TRB277,karena menyumbang lebih bermanfaat untuk para perkerja di pabrik pakaian .,1,menyumbang bermanfaat perkerja pabrik pakaian,karena menyumbang lebih bermanfaat untuk para perkerja pabrik pakaian,11,5,9,5.818181818181818,8.2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,5,3,karena menyumbang lebih bermanfaat untuk para perkerja pabrik pakaian 0 0 0 0 0 0
TRB278,agar upaya untuk membuat produksi pakaian menjadi lebih beretika.,1,upaya produksi pakaian beretika,agar upaya untuk membuat produksi pakaian menjadi lebih beretika,9,4,9,6.333333333333333,7.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5,3,agar upaya untuk membuat produksi pakaian menjadi lebih beretika 0 0 0 0 0 0
TRB279,Karena Untuk Membantu masyarakat yang membutuhkan,1,membantu masyarakat membutuhkan,karena untuk membantu masyarakat yang membutuhkan,6,3,6,7.333333333333333,9.666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,2,karena untuk membantu masyarakat yang membutuhkan 0 0 0 0 0 0 0 0 0
TRB280,karena mereka lebih memilih pakaian yang beretika,0,memilih pakaian beretika,karena mereka lebih memilih pakaian yang beretika,7,3,7,6.142857142857143,7.333333333333333,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,3,karena mereka lebih memilih pakaian yang beretika 0 0 0 0 0 0 0 0
TRB281,Karena menyuban lebih baik daripada berlebihan untuk mebeli pakaian yang terlalu banyak .,0,menyuban mebeli pakaian,karena menyuban lebih baik daripada berlebihan untuk mebeli pakaian yang terlalu banyak,13,3,12,5.923076923076923,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,1,karena menyuban lebih baik daripada berlebihan untuk mebeli pakaian yang terlalu banyak 0 0 0
TRB282,"karena kondisi kerja yang dialami para pekerja sangat lah tidak layak, jadi sebagian orang berpikir lebih baik untuk menyumbangkan uang tersebut",1,kondisi kerja dialami pekerja layak orang berpikir menyumbangkan uang,karena kondisi kerja yang dialami para pekerja sangat tidak layak jadi sebagian orang berpikir lebih baik untuk menyumbangkan uang tersebut,21,9,20,5.904761904761905,6.777777777777778,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,12,4,karena kondisi kerja yang dialami para pekerja sangat tidak layak jadi sebagian orang berpikir lebih
TRB283,Mengurangi sampah lingkungan dan polusi,0,mengurangi sampah lingkungan polusi,mengurangi sampah lingkungan polusi,5,4,4,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,mengurangi sampah lingkungan polusi 0 0 0 0 0 0 0 0 0 0 0
TRB284,agar para pekerja tersebut atau pabrik tersebut bisa membuat pakaian yang lebih beretika dalam jumlah yang banyak,1,pekerja pabrik pakaian beretika,agar para pekerja tersebut atau pabrik tersebut bisa membuat pakaian yang lebih beretika dalam jumlah yang banyak,17,4,17,5.705882352941177,7.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,13,4,agar para pekerja tersebut atau pabrik tersebut bisa membuat pakaian yang lebih beretika dalam jumlah
TRB285,"Alia sedang mengerjakan sebuah laporan tentang isu etika terkait produksi dan konsumsi pakaian. Dalam penelitiannya, dia menemukan informasi di blog tentang “Fast Fashion” (Fashion Jangka Pendek): Fast Fashion adalah produksi pakaian untuk memenuhi tren fashion yang cepat berubah. Pakaian-pakaian ini biasanya murah dan tidak bertahan lama karena konsumen biasanya cepat menggantinya dengan mode terbaru. Fast Fashion artinya semakin banyak pakaian yang harus diproduksi setiap tahun dan pakaian-pakaian tersebut harus murah. Produksi ini sering menyebabkan kondisi kerja yang tidak baik dan dampak negatif yang lebih besar terhadap lingkungan. Pakaian awet adalah alternatif terhadap Fast Fashion. Pakaian awet lebih mahal biaya produksi dan harga belinya, tetapi karena pakaian itu dibuat untuk bertahan lebih lama, maka yang dibuat pun menjadi lebih sedikit. Kita sebagai konsumen harus menolak tren Fast Fashion dan membeli pakaian yang lebih awet dan dibuat sesuai etika. Alia juga menemukan bahwa produksi pakaian yang beretika harus mengikuti tiga prinsip penting: Prinsip Produksi Pakaian yang Beretika Memastikan bahwa pekerja mendapatkan upah layak dan kondisi kerja yang baik; Mengurangi sampah lingkungan dan polusi; Mengurangi penggunaan air.",0,alia laporan isu etika terkait produksi konsumsi pakaian penelitiannya menemukan informasi blog fast fashion fashion jangka pendek fast fashion produksi pakaian memenuhi tren fashion cepat berubah pakaian pakaian murah bertahan konsumen cepat menggantinya mode terbaru fast fashion pakaian diproduksi pakaian pakaian murah produksi menyebabkan kondisi kerja dampak negatif lingkungan pakaian awet alternatif fast fashion pakaian awet mahal biaya produksi harga belinya pakaian bertahan konsumen menolak tren fast fashion membeli pakaian awet sesuai etika alia menemukan produksi pakaian beretika mengikuti prinsip prinsip produksi pakaian beretika pekerja upah layak kondisi kerja mengurangi sampah lingkungan polusi mengurangi penggunaan air,alia sedang mengerjakan sebuah laporan tentang etika terkait produksi konsumsi pakaian dalam penelitiannya menemukan informasi blog tentang fast fashion fashion jangka pendek fast fashion adalah produksi pakaian untuk memenuhi tren fashion yang cepat berubah pakaian pakaian biasanya murah tidak bertahan lama karena konsumen biasanya cepat menggantinya dengan mode terbaru fast fashion artinya semakin banyak pakaian yang harus diproduksi setiap tahun pakaian pakaian tersebut harus murah produksi sering menyebabkan kondisi kerja yang tidak baik dampak negatif yang lebih besar terhadap lingkungan pakaian awet adalah alternatif terhadap fast fashion pakaian awet lebih mahal biaya produksi harga belinya tetapi karena pakaian dibuat untuk bertahan lebih lama maka yang dibuat menjadi lebih sedikit kita sebagai konsumen harus menolak tren fast fashion membeli pakaian yang lebih awet dibuat sesuai etika alia juga menemukan bahwa produksi pakaian yang beretika harus mengikuti tiga prinsip penting prinsip produksi pakaian yang beretika memastikan bahwa pekerja mendapatkan upah layak kondisi kerja yang baik mengurangi sampah lingkungan polusi mengurangi penggunaan,174,96,159,6.224137931034483,6.739583333333333,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,2,76,24,alia sedang mengerjakan sebuah laporan tentang etika terkait produksi konsumsi pakaian dalam penelitiannya menemukan informasi
TRB286,karena menyumbang sama saja seprti beramal dan bisa juga membantu saudara kita yang kesusahan,1,menyumbang seprti beramal membantu saudara kesusahan,karena menyumbang sama saja seprti beramal bisa juga membantu saudara kita yang kesusahan,14,6,13,5.714285714285714,7.833333333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8,2,karena menyumbang sama saja seprti beramal bisa juga membantu saudara kita yang kesusahan 0 0
TRB287,karna untuk membeli pakaian,0,membeli pakaian,karna untuk membeli pakaian,4,2,4,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,karna untuk membeli pakaian 0 0 0 0 0 0 0 0 0 0 0
TRB288,karena pekerjaan nya tidak beretika dan lebih milih menyumbang untuk membuat produksi pakaian menjadi lebih beretika,1,pekerjaan beretika milih menyumbang produksi pakaian beretika,karena pekerjaan tidak beretika lebih milih menyumbang untuk membuat produksi pakaian menjadi lebih beretika,16,7,14,6.3125,7.857142857142857,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,9,5,karena pekerjaan tidak beretika lebih milih menyumbang untuk membuat produksi pakaian menjadi lebih beretika 0
TRB289,karena orang menghargai upaya pekerja untuk membuat pakaian tersebut,1,orang menghargai upaya pekerja pakaian,karena orang menghargai upaya pekerja untuk membuat pakaian tersebut,9,5,9,6.666666666666667,6.8,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4,4,karena orang menghargai upaya pekerja untuk membuat pakaian tersebut 0 0 0 0 0 0
TRB290,Karena itulah salah satu dari amal,1,salah amal,karena itulah salah satu dari amal,6,2,6,4.833333333333333,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,karena itulah salah satu dari amal 0 0 0 0 0 0 0 0 0
TRB291,karna dengan menyumbang nya kita bisa mendapatkan kembali barang yang lebih,0,menyumbang barang,karna dengan menyumbang kita bisa mendapatkan kembali barang yang lebih,11,2,10,5.909090909090909,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,1,karna dengan menyumbang kita bisa mendapatkan kembali barang yang lebih 0 0 0 0 0
TRB292,Rasa empati akan kondisi produksi tempat tersebut.,1,empati kondisi produksi,rasa empati akan kondisi produksi tempat tersebut,7,3,7,6.285714285714286,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,rasa empati akan kondisi produksi tempat tersebut 0 0 0 0 0 0 0 0
TRB293,karna menyumbang itu adalah hal positif dan mendapatkan amal ibadah,0,menyumbang positif amal ibadah,karna menyumbang adalah positif mendapatkan amal ibadah,10,4,7,5.8,6.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,karna menyumbang adalah positif mendapatkan amal ibadah 0 0 0 0 0 0 0 0
TRB294,dikarenakan,0,,dikarenakan,1,1,1,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,dikarenakan 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TRB295,karna meraka libih memilih pakaian yg beretika. tentang kondisi kerja disebuah pabrik pakaian,1,meraka libih memilih pakaian beretika kondisi kerja disebuah pabrik pakaian,karna meraka libih memilih pakaian beretika tentang kondisi kerja disebuah pabrik pakaian,13,10,12,6.230769230769231,6.6,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3,6,karna meraka libih memilih pakaian beretika tentang kondisi kerja disebuah pabrik pakaian 0 0 0
TRB296,"karena mungkin menurut mereka, sesuai dengan harga dan kaus yang ia terima",1,sesuai harga kaus terima,karena mungkin menurut mereka sesuai dengan harga kaus yang terima,12,4,10,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,karena mungkin menurut mereka sesuai dengan harga kaus yang terima 0 0 0 0 0
TRB297,karena di sumbangkan mendapat pahala di bandingkan di buang,0,sumbangkan pahala bandingkan buang,karena sumbangkan mendapat pahala bandingkan buang,9,4,6,5.666666666666667,7.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,karena sumbangkan mendapat pahala bandingkan buang 0 0 0 0 0 0 0 0 0
TRB298,"karena,dari pada membeli kaus putih seharga 2 Euro",0,membeli kaus putih seharga euro,karena dari pada membeli kaus putih seharga euro,8,5,8,5.375,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,karena dari pada membeli kaus putih seharga euro 0 0 0 0 0 0 0
TRB299,karana menyumbang bisa membuat orang lain senang dan memdapatkan pahala,1,menyumbang orang senang memdapatkan pahala,karana menyumbang bisa membuat orang lain senang memdapatkan pahala,10,5,9,6.2,7.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,5,3,karana menyumbang bisa membuat orang lain senang memdapatkan pahala 0 0 0 0 0 0
TRB300,karena supaya pabrik kaus tersebut menjadi lebih bagus dan membuat produksi pakaian menjadi lebih beretika.,1,pabrik kaus bagus produksi pakaian beretika,karena supaya pabrik kaus tersebut menjadi lebih bagus membuat produksi pakaian menjadi lebih beretika,15,6,14,6.2,6.333333333333333,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,9,3,karena supaya pabrik kaus tersebut menjadi lebih bagus membuat produksi pakaian menjadi lebih beretika 0
TRB301,"Karena,sebuah mesin penjual di Berlin menawarkan kaus putih seharga 2 Euro (atau sekitar Rp30.000).",0,mesin penjual berlin menawarkan kaus putih seharga euro,karena sebuah mesin penjual berlin menawarkan kaus putih seharga euro atau sekitar,14,8,12,6.142857142857143,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,karena sebuah mesin penjual berlin menawarkan kaus putih seharga euro atau sekitar 0 0 0
TRB302,Mereka melihat kondisi pekerja di pabrik pakaian yang mengesankan dan kurang baik. Sehingga mereka lebih memilih untuk menyumbangkan uangnya untuk membuat produksi pakaian lebih beretika dibanding dengan membelinya yang akan malah membuat tanda setuju atau apresiasi dengan kondisi pekerja saat ini.,1,kondisi pekerja pabrik pakaian mengesankan memilih menyumbangkan uangnya produksi pakaian beretika dibanding membelinya tanda setuju apresiasi kondisi pekerja,mereka melihat kondisi pekerja pabrik pakaian yang mengesankan kurang baik sehingga mereka lebih memilih untuk menyumbangkan uangnya untuk membuat produksi pakaian lebih beretika dibanding dengan membelinya yang akan malah membuat tanda setuju atau apresiasi dengan kondisi pekerja saat,41,18,38,6.317073170731708,7.833333333333333,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,21,10,mereka melihat kondisi pekerja pabrik pakaian yang mengesankan kurang baik sehingga mereka lebih memilih untuk
TRB303,karena yang disumbangkan adalah pakaian yang sudah tak terpakai,0,disumbangkan pakaian terpakai,karena yang disumbangkan adalah pakaian yang sudah terpakai,9,3,8,6.111111111111111,9.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,1,karena yang disumbangkan adalah pakaian yang sudah terpakai 0 0 0 0 0 0 0
TRB304,karena lebih baik tangan diatas daripada tangan dibawah,0,tangan diatas tangan dibawah,karena lebih baik tangan diatas daripada tangan dibawah,8,4,8,6.0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,karena lebih baik tangan diatas daripada tangan dibawah 0 0 0 0 0 0 0
TRB305,karena menyumbangkan 2 Euro tersebut sebagai upayauntuk membuat produksi,0,menyumbangkan euro upayauntuk produksi,karena menyumbangkan euro tersebut sebagai upayauntuk membuat produksi,9,4,8,7.111111111111111,8.75,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,1,karena menyumbangkan euro tersebut sebagai upayauntuk membuat produksi 0 0 0 0 0 0 0
